FID,the_geom,SRC,STATUS,SYS_ID,YZ_LABEL,YZNM_PY,YZNM_CH,YZNM_FT,AT_TWN_PY,GB10_CNTY,10CNTY_CH,10CNTY_EN,10DIST_CH,10DIST_EN,10PROV_CH,10PROV_EN,CHGIS_ID,long,lat
ming_courier_stations_2014_p8k.878,POINT (117.89989181034595 24.524450472699144),MDYZK,Y,900,JIANGDONGYI Fujian (???),JIANGDONGYI,???,???,JIAOWEI,350681,???,Longhai,???,Zhangzhou,???,Fujian,,117.89989,24.52445
ming_courier_stations_2014_p8k.879,POINT (117.65305299999997 24.511744000000007),MDYZK,Y,901,DANXIAYI Fujian (???),DANXIAYI,???,???,ZHANGZHOUFU,350602,???,Xiangcheng,???,Zhangzhou,???,Fujian,,117.65305,24.51174
ming_courier_stations_2014_p8k.880,POINT (117.67427400000008 24.26870900000006),MDYZK,N,902,GANTANGYI Fujian (???),GANTANGYI,???,???,SANGUPU,350623,???,Zhangpu,???,Zhangzhou,???,Fujian,,117.67427,24.26871
ming_courier_stations_2014_p8k.881,POINT (117.61069741385263 24.11707802187139),MDYZK,Y,903,LINZHANGYI Fujian (???),LINZHANGYI,???,???,ZHANGPU,350623,???,Zhangpu,???,Zhangzhou,???,Fujian,,117.6107,24.11708
ming_courier_stations_2014_p8k.882,POINT (117.32830799999998 23.95955100000001),MDYZK,Y,904,YUNXIAOYI Fujian (???),YUNXIAOYI,???,???,,350622,???,Yunxiao,???,Zhangzhou,???,Fujian,,117.32831,23.95955
ming_courier_stations_2014_p8k.883,POINT (117.17467282004039 23.704756408506572),MDYZK,Y,905,NANZHAOYI Fujian (???),NANZHAOYI,???,???,ZHAO'AN,350624,???,Zhaoan,???,Zhangzhou,???,Fujian,,117.17467,23.70476
ming_courier_stations_2014_p8k.884,POINT (117.50569199999998 24.57299400000002),MDYZK,Y,906,NANJINGYI Fujian (??),NANJINGYI,??,??,,350627,???,Nanjing,???,Zhangzhou,???,Fujian,,117.50569,24.57299
ming_courier_stations_2014_p8k.885,POINT (117.29586000000008 24.778765000000085),MDYZK,Y,907,PINGNANYI Fujian (???),PINGNANYI,???,???,JINZHANZONG,350627,???,Nanjing,???,Zhangzhou,???,Fujian,,117.29586,24.77877
ming_courier_stations_2014_p8k.886,POINT (117.11512907098091 24.881440699286163),MDYZK,Y,908,SHIZHONGYI Fujian (???),SHIZHONGYI,???,???,,350802,???,Xinluo,???,Longyan,???,Fujian,,117.11513,24.88144
ming_courier_stations_2014_p8k.887,POINT (118.25579100000004 26.768646000000057),MDYZK,Y,909,DAHENGYI Fujian (???),DAHENGYI,???,???,,350702,???,Yanping,???,Nanping,???,Fujian,,118.25579,26.76865
ming_courier_stations_2014_p8k.888,POINT (118.29058300000005 26.91059300000007),MDYZK,Y,910,TAIPINGYI Fujian (???),TAIPINGYI,???,???,,350783,???,Jianou,???,Nanping,???,Fujian,,118.29058,26.91059
ming_courier_stations_2014_p8k.889,POINT (118.199996948242 27.21666717529301),MDYZK,Y,911,YEFANGYI Fujian (???),YEFANGYI,???,???,FENGLEJIE,350783,???,Jianou,???,Nanping,???,Fujian,,118.2,27.21667
ming_courier_stations_2014_p8k.890,POINT (118.06626900000003 27.503511000000067),MDYZK,Y,912,XINGTIANYI Fujian (???),XINGTIANYI,???,???,,350782,????,Wuyishan,???,Nanping,???,Fujian,,118.06627,27.50351
ming_courier_stations_2014_p8k.891,POINT (118.02677900000002 27.756025000000015),MDYZK,Y,913,CHANGPINGYI Fujian (???),CHANGPINGYI,???,???,CHONG'AN,350782,????,Wuyishan,???,Nanping,???,Fujian,,118.02678,27.75603
ming_courier_stations_2014_p8k.892,POINT (117.8938290000001 27.870272000000064),MDYZK,Y,914,DA'ANYI Fujian (???),DA'ANYI,???,???,,350782,????,Wuyishan,???,Nanping,???,Fujian,,117.89383,27.87027
ming_courier_stations_2014_p8k.893,POINT (117.800003051758 28.000000000000018),MDYZK,Y,915,CHEPANYI Jiangxi (???),CHEPANYI,???,???,,361124,???,Qianshan,???,Shangrao,???,Jiangxi,,117.8,28
ming_courier_stations_2014_p8k.894,POINT (117.77659 28.20845000000001),MDYZK,Y,916,EHUYI Jiangxi (???),EHUYI,???,???,,361124,???,Qianshan,???,Shangrao,???,Jiangxi,,117.77659,28.20845
ming_courier_stations_2014_p8k.895,POINT (117.96505278479113 28.44791727320824),MDYZK,Y,917,GEYANGYI Jiangxi (???),GEYANGYI,???,???,GUANGXINFU,361102,???,Xinzhou,???,Shangrao,???,Jiangxi,,117.96505,28.44792
ming_courier_stations_2014_p8k.896,POINT (118.24018099999998 28.67960200000002),MDYZK,Y,918,HUAIYUYI Jiangxi (???),HUAIYUYI,???,???,YUSHAN,361123,???,Yushan,???,Shangrao,???,Jiangxi,,118.24018,28.6796
ming_courier_stations_2014_p8k.897,POINT (118.50266300000003 28.903732000000012),MDYZK,Y,919,CHANGSHANYI Zhejiang (???),CHANGSHANYI,???,???,,330822,???,Changshan,???,Quzhou,???,Zhejiang,,118.50266,28.90373
ming_courier_stations_2014_p8k.898,POINT (118.34401500000001 28.81247700000006),MDYZK,Y,920,CAOPINGYI Jiangxi (???),CAOPINGYI,???,???,TAIPINGQIAO,361123,???,Yushan,???,Shangrao,???,Jiangxi,,118.34402,28.81248
ming_courier_stations_2014_p8k.899,POINT (119.64991799999999 29.104712000000013),MDYZK,Y,921,SHUANGXIYI Zhejiang (???),SHUANGXIYI,???,???,JINHUAFU,330702,???,Wucheng,???,Jinhua,???,Zhejiang,,119.64992,29.10471
ming_courier_stations_2014_p8k.900,POINT (120.058441 28.64839200000002),MDYZK,Y,922,DANFENGYI Zhejiang (???),DANFENGYI,???,???,JINYUN,331122,???,Jinyun,???,Lishui,???,Zhejiang,,120.05844,28.64839
ming_courier_stations_2014_p8k.901,POINT (120.02525299999999 28.897268000000015),MDYZK,Y,923,HUAXIYI Zhejiang (???),HUAXIYI,???,???,YONGKANG,330784,???,Yongkang,???,Jinhua,???,Zhejiang,,120.02525,28.89727
ming_courier_stations_2014_p8k.902,POINT (119.91300900000002 28.44873200000001),MDYZK,N,924,KUOCANGYI Zhejiang (???),KUOCANGYI,???,???,CHUZHOUFU,331102,???,Liandu,???,Lishui,???,Zhejiang,,119.91301,28.44873
ming_courier_stations_2014_p8k.903,POINT (120.288155 28.143875000000016),MDYZK,Y,925,ZHITIANYI Zhejiang (???),ZHITIANYI,???,???,QINGTIAN,331121,???,Qingtian,???,Lishui,???,Zhejiang,,120.28816,28.14388
ming_courier_stations_2014_p8k.904,POINT (120.65322099999999 28.018291000000016),MDYZK,Y,926,XIANGPUYI Zhejiang (???),XIANGPUYI,???,???,WENZHOUFU,330302,???,Lucheng,???,Wenzhou,???,Zhejiang,,120.65322,28.01829
ming_courier_stations_2014_p8k.905,POINT (120.95768699999999 28.130676000000012),MDYZK,Y,927,YAO'AOLINGYI Zhejiang (????),YAO'AOLINGYI,????,????,LEQING,330382,???,Leqing,???,Wenzhou,???,Zhejiang,,120.95769,28.13068
ming_courier_stations_2014_p8k.906,POINT (121.10144800000012 28.268312000000044),MDYZK,Y,928,XIGAOYI Zhejiang (???),XIGAOYI,???,???,QINGJIANGCUN,330382,???,Leqing,???,Wenzhou,???,Zhejiang,,121.10145,28.26831
ming_courier_stations_2014_p8k.907,POINT (121.14601100000002 28.412464000000064),MDYZK,Y,929,GUANTOUYI Zhejiang (???),GUANTOUYI,???,???,DAJINGCHENG,330382,???,Leqing,???,Wenzhou,???,Zhejiang,,121.14601,28.41246
ming_courier_stations_2014_p8k.908,POINT (121.256385803223 28.501943588256818),MDYZK,Y,930,LINGDIANYI Zhejiang (???),LINGDIANYI,???,???,TANGLINGJIAO,331081,???,Wenling,???,Taizhou,???,Zhejiang,,121.25639,28.50194
ming_courier_stations_2014_p8k.909,POINT (121.258354 28.642613000000015),MDYZK,Y,931,HUANGYANYI Zhejiang (??),HUANGYANYI,??,??,,331003,???,Huangyan,???,Taizhou,???,Zhejiang,,121.25835,28.64261
ming_courier_stations_2014_p8k.910,POINT (121.12059799999999 28.84313200000001),MDYZK,Y,932,CHICHENGYI Zhejiang (???),CHICHENGYI,???,???,TAIZHOUFU,331082,???,Linhai,???,Taizhou,???,Zhejiang,,121.1206,28.84313
ming_courier_stations_2014_p8k.911,POINT (121.27705400000002 29.06490300000008),MDYZK,Y,933,ZHUJIA'AOYI Zhejiang (????),ZHUJIA'AOYI,????,????,ZHU'AOSHI,331022,???,Sanmen,???,Taizhou,???,Zhejiang,,121.27705,29.0649
ming_courier_stations_2014_p8k.912,POINT (121.31554400000005 29.160954000000075),MDYZK,Y,934,SANGZHOUYI Zhejiang (???),SANGZHOUYI,???,???,,330226,???,Ninghai,???,Ningbo,???,Zhejiang,,121.31554,29.16095
ming_courier_stations_2014_p8k.913,POINT (121.32805633544903 29.26527786254881),MDYZK,N,935,BAIIAOYI Zhejiang (???),BAIIAOYI,???,???,XIANGTINGSHAN,330226,???,Ninghai,???,Ningbo,???,Zhejiang,,121.32806,29.26528
ming_courier_stations_2014_p8k.914,POINT (121.41666412353516 29.29999923706056),MDYZK,Y,936,NINGHAIYI Zhejiang (??),NINGHAIYI,??,??,,330226,???,Ninghai,???,Ningbo,???,Zhejiang,,121.41666,29.3
ming_courier_stations_2014_p8k.915,POINT (121.406906 29.65165700000001),MDYZK,Y,937,LIANSHANYI Zhejiang (???),LIANSHANYI,???,???,FENGHUA,330283,???,Fenghua,???,Ningbo,???,Zhejiang,,121.40691,29.65166
ming_courier_stations_2014_p8k.916,POINT (121.54293978908525 29.864761657421912),MDYZK,Y,938,SIMINGYI Zhejiang (???),SIMINGYI,???,???,NINGBOFU,330205,???,Jiangbei,???,Ningbo,???,Zhejiang,,121.54294,29.86476
ming_courier_stations_2014_p8k.917,POINT (121.44419899999997 29.979195000000022),MDYZK,Y,939,CHEJIUYI Zhejiang (???),CHEJIUYI,???,???,CIXI,330205,???,Jiangbei,???,Ningbo,???,Zhejiang,,121.4442,29.9792
ming_courier_stations_2014_p8k.918,POINT (121.15276300000001 30.049067000000015),MDYZK,Y,940,YAOJIANGYI Zhejiang (???),YAOJIANGYI,???,???,YUYAO,330281,???,Yuyao,???,Ningbo,???,Zhejiang,,121.15276,30.04907
ming_courier_stations_2014_p8k.919,POINT (120.973587 29.95265400000001),MDYZK,Y,941,DONGGUANYI Zhejiang (???),DONGGUANYI,???,???,SHANGYU,330682,???,Shangyu,???,Shaoxing,???,Zhejiang,,120.97359,29.95265
ming_courier_stations_2014_p8k.920,POINT (120.57826199999998 30.00451500000002),MDYZK,L,942,PENGLAIYI Zhejiang (???),PENGLAIYI,???,???,SHAOXINGFU,330602,???,Yuecheng,???,Shaoxing,???,Zhejiang,,120.57826,30.00452
ming_courier_stations_2014_p8k.921,POINT (120.22258 30.197996000000014),MDYZK,Y,943,XIXINGYI Zhejiang (???),XIXINGYI,???,???,,330108,???,Binjiang,???,Hangzhou,???,Zhejiang,,120.22258,30.198
ming_courier_stations_2014_p8k.922,POINT (116.594063 23.260954000000012),MDYZK,Y,944,LINGSHANYI Guangdong (???),LINGSHANYI,???,???,CHAOYANG,440513,???,Chaoyang,???,Shantou,???,Guangdong,,116.59406,23.26095
ming_courier_stations_2014_p8k.923,POINT (116.50466652780818 23.078593803939384),MDYZK,Y,945,WUNINGYI Guangdong (???),WUNINGYI,???,???,XIAN'AN,445224,???,Huilai,???,Jieyang,???,Guangdong,,116.50467,23.07859
ming_courier_stations_2014_p8k.924,POINT (116.288513 23.03912900000001),MDYZK,Y,946,HUILAI Guangdong (??),HUILAI,??,??,,445224,???,Huilai,???,Jieyang,???,Guangdong,,116.28851,23.03913
ming_courier_stations_2014_p8k.925,POINT (116.15901900000006 22.996525000000084),MDYZK,Y,947,BEISHANYI Guangdong (???),BEISHANYI,???,???,XIXI,445224,???,Huilai,???,Jieyang,???,Guangdong,,116.15902,22.99653
ming_courier_stations_2014_p8k.926,POINT (115.7665925293229 22.95195907162556),MDYZK,Y,948,DAPOYI Guangdong (???),DAPOYI,???,???,BOMEI,441581,???,Lufeng,???,Shanwei,???,Guangdong,,115.76659,22.95196
ming_courier_stations_2014_p8k.927,POINT (115.20752000000002 22.894600000000036),MDYZK,Y,949,PING'ANYI Guangdong (???),PING'ANYI,???,???,MEILONG,441521,???,Haifeng,???,Shanwei,???,Guangdong,,115.20752,22.8946
ming_courier_stations_2014_p8k.928,POINT (114.8973754238931 22.84036235045212),MDYZK,Y,950,PINGZHENGYI Guangdong (???),PINGZHENGYI,???,???,,441323,???,Huidong,???,Huizhou,???,Guangdong,,114.89738,22.84036
ming_courier_stations_2014_p8k.929,POINT (114.71666717529298 22.983333587646495),MDYZK,Y,951,PINGSHANYI Guangdong (???),PINGSHANYI,???,???,,441323,???,Huidong,???,Huizhou,???,Guangdong,,114.71667,22.98333
ming_courier_stations_2014_p8k.930,POINT (114.86656900000003 23.839874000000066),MDYZK,Y,952,YIHEYI Guangdong (???),YIHEYI,???,???,,441625,???,Dongyuan,???,Heyuan,???,Guangdong,,114.86657,23.83987
ming_courier_stations_2014_p8k.931,POINT (114.08813900000006 23.066694000000048),MDYZK,Y,953,TIEGANGYI Guangdong (???),TIEGANGYI,???,???,,441900,???,Dongguan,???,Dongguan,???,Guangdong,,114.08814,23.06669
ming_courier_stations_2014_p8k.932,POINT (113.8525981559625 23.110490520884625),MDYZK,Y,954,HUANGJIASHANYI Guangdong (????),HUANGJIASHANYI,????,????,SHILONG,441900,???,Dongguan,???,Dongguan,???,Guangdong,,113.8526,23.11049
ming_courier_stations_2014_p8k.933,POINT (114.17503400000008 23.085466000000064),MDYZK,Y,955,SUZHOUYI Guangdong (???),SUZHOUYI,???,???,GUANGHEXU,441303,???,Huiyang,???,Huizhou,???,Guangdong,,114.17503,23.08547
ming_courier_stations_2014_p8k.934,POINT (113.54061900000012 23.09425000000005),MDYZK,Y,956,DONGZHOUYI Guangdong (???),DONGZHOUYI,???,???,NANGANG,440112,???,Huangpu,???,Guangzhou,???,Guangdong,,113.54062,23.09425
ming_courier_stations_2014_p8k.935,POINT (121.25556200000004 38.80872000000006),MDYZK,Y,957,LUSHUNKOUYI Liaoning (????),LUSHUNKOUYI,????,????,,210212,????,Lvshunkou,???,Dalian,???,Liaoning,,121.25556,38.80872
ming_courier_stations_2014_p8k.936,POINT (121.434743 38.98242100000002),MDYZK,Y,958,MUCHANGYI Liaoning (???),MUCHANGYI,???,???,,210211,????,Ganjingzi,???,Dalian,???,Liaoning,,121.43474,38.98242
ming_courier_stations_2014_p8k.937,POINT (121.70105 39.09894600000002),MDYZK,Y,959,JINZHOUYI Liaoning (???),JINZHOUYI,???,???,NINGHAI,210213,???,Jinzhou,???,Dalian,???,Liaoning,,121.70105,39.09895
ming_courier_stations_2014_p8k.938,POINT (121.8666687011719 39.3333320617676),MDYZK,Y,960,SHIHEYI Liaoning (???),SHIHEYI,???,???,,210213,???,Jinzhou,???,Dalian,???,Liaoning,,121.86667,39.33333
ming_courier_stations_2014_p8k.939,POINT (121.95646700000009 39.390034000000085),MDYZK,N,961,BOLANYI Liaoning (???),BOLANYI,???,???,,210282,????,Pulandian,???,Dalian,???,Liaoning,,121.95647,39.39003
ming_courier_stations_2014_p8k.940,POINT (110.11225900000001 27.620098000000013),MDYZK,Y,962,HUAIHUAYI Hunan (???),HUAIHUAYI,???,???,,431221,???,Zhongfang,???,Huaihua,???,Hunan,18785,110.11226,27.6201
ming_courier_stations_2014_p8k.941,POINT (110.2333297729492 27.89999961853029),MDYZK,Y,963,SHANTANGYI Hunan (???),SHANTANGYI,???,???,,431223,???,Chenxi,???,Huaihua,???,Hunan,,110.23333,27.9
ming_courier_stations_2014_p8k.942,POINT (110.30000305175798 28.350000381469712),MDYZK,Y,964,JIANGKOUYI Hunan (???),JIANGKOUYI,???,???,CHOUXIKOU,431222,???,Yuanling,???,Huaihua,???,Hunan,,110.3,28.35
ming_courier_stations_2014_p8k.943,POINT (110.39208999999998 28.440548000000017),MDYZK,L,965,CHENYANGYI Hunan (???),CHENYANGYI,???,???,,431222,???,Yuanling,???,Huaihua,???,Hunan,,110.39209,28.44055
ming_courier_stations_2014_p8k.944,POINT (110.18529500000001 29.236904000000017),MDYZK,Y,966,MAOGANGSI Hunan (???),MAOGANGSI,???,???,,430802,???,Yongding,????,Zhangjiajie,???,Hunan,,110.1853,29.2369
ming_courier_stations_2014_p8k.945,POINT (112.8499984741211 29.533332824707042),MDYZK,Y,967,LINJIANGYI Hunan (???),LINJIANGYI,???,???,,430611,???,Junshan,???,Yueyang,???,Hunan,,112.85,29.53333
ming_courier_stations_2014_p8k.946,POINT (113.13135988302074 29.43304698464535),MDYZK,Y,968,CHENGLINGJIYI Hunan (????),CHENGLINGJIYI,????,????,,430602,????,Yueyanglou,???,Yueyang,???,Hunan,,113.13136,29.43305
ming_courier_stations_2014_p8k.947,POINT (121.87012800000002 39.512340000000016),MDYZK,Y,969,LUANGUYI Liaoning (???),LUANGUYI,???,???,,210281,????,Wafangdian,???,Dalian,???,Liaoning,,121.87013,39.51234
ming_courier_stations_2014_p8k.948,POINT (121.711601 39.73373800000002),MDYZK,Y,970,FUZHOUYI Liaoning (???),FUZHOUYI,???,???,,210281,????,Wafangdian,???,Dalian,???,Liaoning,,121.7116,39.73374
ming_courier_stations_2014_p8k.949,POINT (121.98332977294922 40.04999923706057),MDYZK,Y,971,WUSHIZHAIYI Liaoning (????),WUSHIZHAIYI,????,????,LIGUAN,210281,????,Wafangdian,???,Dalian,???,Liaoning,,121.98333,40.05
ming_courier_stations_2014_p8k.950,POINT (122.12763200000009 40.17736800000006),MDYZK,Y,972,XIONGYUEYI Liaoning (???),XIONGYUEYI,???,???,,210881,???,Gaizhou,???,Yingkou,???,Liaoning,,122.12763,40.17737
ming_courier_stations_2014_p8k.951,POINT (122.33333587646484 40.40000152587892),MDYZK,Y,973,GAIZHOUYI Liaoning (???),GAIZHOUYI,???,???,,210881,???,Gaizhou,???,Yingkou,???,Liaoning,,122.33334,40.4
ming_courier_stations_2014_p8k.952,POINT (122.52500199999999 40.61336200000002),MDYZK,N,974,YAOZHOUYI Liaoning (???),YAOZHOUYI,???,???,TIELINGWEI,210882,????,Dashiqiao,???,Yingkou,???,Liaoning,,122.525,40.61336
ming_courier_stations_2014_p8k.953,POINT (122.74804267726357 40.86553251402745),MDYZK,Y,975,ZAICHENGYI Liaoning (???),ZAICHENGYI,???,???,HAIZHOUWEI,210381,???,Haicheng,???,Anshan,???,Liaoning,,122.74804,40.86553
ming_courier_stations_2014_p8k.954,POINT (122.942413 41.073940000000015),MDYZK,Y,976,ANSHANYI Liaoning (???),ANSHANYI,???,???,,210303,???,Tiexi,???,Anshan,???,Liaoning,,122.94241,41.07394
ming_courier_stations_2014_p8k.955,POINT (123.16798400000002 41.26585000000002),MDYZK,Y,977,LIAODONGDUSI Liaoning (????),LIAODONGDUSI,????,????,,211002,???,Baita,???,Liaoyang,???,Liaoning,,123.16798,41.26585
ming_courier_stations_2014_p8k.956,POINT (123.35186000000003 41.51085300000001),MDYZK,Y,978,HUPIYI Liaoning (???),HUPIYI,???,???,SHILIZHEN,210111,????,Sujiatun,???,Shenyang,???,Liaoning,,123.35186,41.51085
ming_courier_stations_2014_p8k.957,POINT (123.582886 41.947865000000014),MDYZK,Y,979,PUHESUO Liaoning (???),PUHESUO,???,???,,210113,????,Xinchengzi,???,Shenyang,???,Liaoning,,123.58289,41.94787
ming_courier_stations_2014_p8k.958,POINT (123.64957600000002 42.09926600000002),MDYZK,Y,980,YILUYI Liaoning (???),YILUYI,???,???,,211221,???,Tieling,???,Tieling,???,Liaoning,,123.64958,42.09927
ming_courier_stations_2014_p8k.959,POINT (123.847854 42.295509000000024),MDYZK,N,981,QIZHOUYI Liaoning (???),QIZHOUYI,???,???,,211202,???,Yinzhou,???,Tieling,???,Liaoning,,123.84785,42.29551
ming_courier_stations_2014_p8k.960,POINT (123.99208100000011 42.44029200000006),MDYZK,Y,982,ZHONGGUCHENG Liaoning (???),ZHONGGUCHENG,???,???,,211282,???,Kaiyuan,???,Tieling,???,Liaoning,,123.99208,42.44029
ming_courier_stations_2014_p8k.961,POINT (124.07673600000001 42.60439300000002),MDYZK,Y,983,ANLEZHOUYI Liaoning (???),ANLEZHOUYI,???,???,KAIYUAN,211282,???,Kaiyuan,???,Tieling,???,Liaoning,,124.07674,42.60439
ming_courier_stations_2014_p8k.962,POINT (124.27509065667297 42.66937954023945),MDYZK,Y,984,WEIYUANBAO Liaoning (???),WEIYUANBAO,???,???,,211282,???,Kaiyuan,???,Tieling,???,Liaoning,,124.27509,42.66938
ming_courier_stations_2014_p8k.963,POINT (122.52367399999999 40.94553400000002),MDYZK,Y,985,NIUZHUANGYI Liaoning (???),NIUZHUANGYI,???,???,,210381,???,Haicheng,???,Anshan,???,Liaoning,,122.52367,40.94553
ming_courier_stations_2014_p8k.964,POINT (122.36666870117188 41.016666412353544),MDYZK,Y,986,XININGBAO Liaoning (???),XININGBAO,???,???,GUCHENGZI,211122,???,Panshan,???,Panjin,???,Liaoning,,122.36667,41.01667
ming_courier_stations_2014_p8k.965,POINT (122.36705799999999 41.14558400000002),MDYZK,Y,987,SHALINGYI Liaoning (???),SHALINGYI,???,???,,211122,???,Panshan,???,Panjin,???,Liaoning,,122.36706,41.14558
ming_courier_stations_2014_p8k.966,POINT (122.00507400000001 41.47807500000001),MDYZK,Y,988,PANSHANYI Liaoning (???),PANSHANYI,???,???,,210782,???,Beining,???,Jinzhou,???,Liaoning,,122.00507,41.47808
ming_courier_stations_2014_p8k.967,POINT (122.33701465722804 41.24670495752603),MDYZK,Y,989,XIPINGYI Liaoning (???),XIPINGYI,???,???,FUJIAZHUANGBAO,210321,???,Taian,???,Anshan,???,Liaoning,,122.33701,41.2467
ming_courier_stations_2014_p8k.968,POINT (121.78659799999998 41.59516500000003),MDYZK,Y,990,BANQIAOYI Liaoning (???),BANQIAOYI,???,???,GUANGNINGWEI,210782,???,Beining,???,Jinzhou,???,Liaoning,,121.7866,41.59517
ming_courier_stations_2014_p8k.969,POINT (121.56389900000002 41.55171100000002),MDYZK,N,991,QIANMALINGYI Liaoning (????),QIANMALINGYI,????,????,,210727,??,Yixian,???,Jinzhou,???,Liaoning,,121.5639,41.55171
ming_courier_stations_2014_p8k.970,POINT (121.24302700000003 41.539394000000016),MDYZK,Y,992,YIZHOUYI Liaoning (???),YIZHOUYI,???,???,,210727,??,Yixian,???,Jinzhou,???,Liaoning,,121.24303,41.53939
ming_courier_stations_2014_p8k.971,POINT (121.66500091552733 41.379165649414084),MDYZK,N,993,LVYANGYI Liaoning (???),LVYANGYI,???,???,,210782,???,Beining,???,Jinzhou,???,Liaoning,,121.665,41.37917
ming_courier_stations_2014_p8k.972,POINT (121.5059201254252 41.26258635118773),MDYZK,Y,994,SHISANSHANYI Liaoning (????),SHISANSHANYI,????,????,,210781,???,Linghai,???,Jinzhou,???,Liaoning,,121.50592,41.26259
ming_courier_stations_2014_p8k.973,POINT (121.07874300000006 40.94649900000008),MDYZK,L,995,XINGSHANYI Liaoning (???),XINGSHANYI,???,???,,210781,???,Linghai,???,Jinzhou,???,Liaoning,,121.07874,40.9465
ming_courier_stations_2014_p8k.974,POINT (121.2566300000001 41.09718300000004),MDYZK,Y,996,XIAOLINGHEYI Liaoning (????),XIAOLINGHEYI,????,????,SHUANGYANGDIAN,210781,???,Linghai,???,Jinzhou,???,Liaoning,,121.25663,41.09718
ming_courier_stations_2014_p8k.975,POINT (121.40002693820243 41.191926876133756),MDYZK,Y,997,GUANGGNINGZHONGZUOSUOYI Liaoning (?????),GUANGGNINGZHONGZUOSUOYI,?????,?????,JINCHENG,210781,???,Linghai,???,Jinzhou,???,Liaoning,,121.40003,41.19193
ming_courier_stations_2014_p8k.976,POINT (119.952042 40.091007000000054),MDYZK,Y,998,GUANGNINGZHONGQIANSUOYI Liaoning (?????),GUANGNINGZHONGQIANSUOYI,?????,?????,,211421,???,Suizhong,????,Huludao,???,Liaoning,,119.95204,40.09101
ming_courier_stations_2014_p8k.977,POINT (120.00385488124058 40.146281732890316),MDYZK,Y,999,GAOLINGYI Liaoning (???),GAOLINGYI,???,???,,211421,???,Suizhong,????,Huludao,???,Liaoning,,120.00385,40.14628
ming_courier_stations_2014_p8k.978,POINT (120.0999984741211 40.20000076293947),MDYZK,Y,1000,BEIYINZHANGBAO Liaoning (????),BEIYINZHANGBAO,????,????,QIANWEI,211421,???,Suizhong,????,Huludao,???,Liaoning,,120.1,40.2
ming_courier_stations_2014_p8k.979,POINT (120.25000000000003 40.28333282470705),MDYZK,Y,1001,SHAHEYI Liaoning (???),SHAHEYI,???,???,,211421,???,Suizhong,????,Huludao,???,Liaoning,,120.25,40.28333
ming_courier_stations_2014_p8k.980,POINT (120.3499984741211 40.349998474121115),MDYZK,Y,1002,GUANGNINGZHONGHOUSUO Liaoning (?????),GUANGNINGZHONGHOUSUO,?????,?????,SUIZHONG,211481,???,Xingcheng,????,Huludao,???,Liaoning,,120.35,40.35
ming_courier_stations_2014_p8k.981,POINT (120.43804200000008 40.36014200000006),MDYZK,Y,1003,DONGGUANYI Liaoning (???),DONGGUANYI,???,???,DONGXINZHUANG,211481,???,Xingcheng,????,Huludao,???,Liaoning,,120.43804,40.36014
ming_courier_stations_2014_p8k.982,POINT (120.99158500000011 40.895901000000045),MDYZK,Y,1004,NINGYUANZHONGZUOSUO Liaoning (?????),NINGYUANZHONGZUOSUO,?????,?????,GAOQIAO,211402,???,Lianshan,????,Huludao,???,Liaoning,,120.99159,40.8959
