collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;status;source;comment
courier;672;JIANYANGYI Hubei (建阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18496;;112.180946;30.691746;Y;MDYZK;
courier;673;GONG'ANYI Hubei (公安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_128479;;112.226486;30.057533;Y;MDYZK;
courier;674;BAISHAYI Hubei (白沙驿);;;112.270240;30.191921;Y;MDYZK;
courier;675;DALONGYI Hunan (大龙驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18674;;111.752823;29.211618;Y;MDYZK;
courier;676;QINGHUAYI Hunan (清化驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_750;;111.652145;29.447851;Y;MDYZK;
courier;677;ZAOYANG Hubei (枣阳县);http://maps.cga.harvard.edu/tgaz/placename/hvd_632;;112.756599;32.132023;Y;MDYZK;
courier;678;SUIZHOU Hubei (随州);http://maps.cga.harvard.edu/tgaz/placename/hvd_643;;113.369820;31.715105;Y;MDYZK;
courier;679;SHICHENGYI Hubei (石城驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_9606;;112.589256;31.169827;Y;MDYZK;
courier;680;FENGLEHEYI Hubei (丰乐河驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_128903;;112.481163;31.464464;Y;MDYZK;
courier;681;CHENGBEIYI Hubei (城北驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_661;;113.569679;30.946003;Y;MDYZK;
courier;682;LIUJIAYI Hubei (刘家驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_127690;;113.810852;30.764212;Y;MDYZK;
courier;683;YINGDONGYI Hubei (郢东驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18358;;112.877403;31.154602;Y;MDYZK;
courier;684;CAIDIANYI Hubei (蔡店驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18550;;114.025635;30.580984;Y;MDYZK;
courier;685;YANGLUOYI Hubei (阳逻驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18562;;114.562859;30.659941;Y;MDYZK;
courier;686;SHITOUKOUYI Hubei (石头口驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18618;;113.624870;29.879232;Y;MDYZK;
courier;687;JINKOUYI Hubei (金口驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_127572;;114.135407;30.342886;Y;MDYZK;
courier;688;PAIZHOUYI Hubei (簲州驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_127576;;113.931702;30.215948;Y;MDYZK;
courier;689;YUSHANYI Hubei (鱼山驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_121125;;113.895576;29.975599;N;MDYZK;
courier;690;CHANG'ANYI Hunan (长安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18686;;113.449135;29.473249;Y;MDYZK;
courier;691;GUANTANGYI Hubei (官塘驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18624;;114.084274;29.807217;Y;MDYZK;
courier;692;DONGHUYI Hubei (东湖驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18473;;114.402428;30.353405;Y;MDYZK;
courier;693;SHANPOYI Hubei (山陂驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18553;;114.343849;30.093018;Y;MDYZK;
courier;694;DUSHIYI Hunan (都石驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18836;;113.096931;27.612942;Y;MDYZK;
courier;695;HUANGHUAYI Hunan (皇华驿);;;112.885615;27.382511;N;MDYZK;
courier;696;LUKOUYI Hunan (渌口驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_129310;;113.147522;27.710634;Y;MDYZK;
courier;697;PAISHANYI Hunan (排山驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_131707;;112.227511;26.792783;Y;MDYZK;
courier;698;SANWUYI Hunan (三吾驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_129957;;111.584228;26.443543;Y;MDYZK;
courier;699;ZHENGJIAYI Hunan (郑家驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_131094;;111.339485;28.706287;Y;MDYZK;
courier;700;XINDIANYI Hunan (新店驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_131091;;111.117941;28.637055;Y;MDYZK;
courier;701;BEIRONGYI Hunan (北溶驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18723;;110.493019;28.638508;Y;MDYZK;
courier;703;JUNYANGYI Hubei (均阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_629;;111.165570;32.668153;Y;MDYZK;
courier;704;YUNYANGYI Hubei (郧阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_9603;;110.813988;32.833740;Y;MDYZK;
courier;705;NANPINGYI Hunan (南平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_131566;;112.056684;29.393055;Y;MDYZK;
courier;706;TASHIYI Hunan (塔市驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_128509;;112.808656;29.730781;N;MDYZK;
courier;707;JIANLI Hubei (监利);http://maps.cga.harvard.edu/tgaz/placename/hvd_680;;112.900253;29.815758;Y;MDYZK;
courier;708;SHISHOUYI Hubei (石首驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_679;;112.406464;29.724310;Y;MDYZK;
courier;709;DINGYUANYI Gansu (定远驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150864;;104.003593;35.974228;Y;MDYZK;
courier;710;SHAJING'ERYI Gansu (沙井儿驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150804;;103.617769;36.153359;Y;MDYZK;
courier;711;KUSHUIWANYI Gansu (苦水湾驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152531;;103.424869;36.251988;N;MDYZK;
courier;712;HONGCHENGZIYI Gansu (红城子驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152536;;103.387032;36.469891;Y;MDYZK;
courier;713;ZAICHENGYI Gansu (在城驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_208;;103.258614;36.736996;Y;MDYZK;
courier;714;WUSHENGYI Gansu (武胜驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16315;;103.157784;36.880150;Y;MDYZK;
courier;715;CHAKOUYI Gansu (岔口驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152541;;103.079232;37.023572;Y;MDYZK;
courier;716;ZHENGUANGYI Gansu (镇光驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152542;;102.855464;37.160751;Y;MDYZK;
courier;717;HEISONGLINYI Gansu (黑松林驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150770;;102.903183;37.356186;Y;MDYZK;
courier;718;GULANGSUO Gansu (古浪所);http://maps.cga.harvard.edu/tgaz/placename/hvd_224;;102.880882;37.463989;N;MDYZK;
courier;719;JINGBIANYI Gansu (靖边驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150703;;102.833061;37.669163;Y;MDYZK;
courier;720;DAHEYI Gansu (大河驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150704;;102.746250;37.850090;Y;MDYZK;
courier;721;WUWEIYI Gansu (武威驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_225;;102.634697;37.926918;Y;MDYZK;
courier;722;HUAI'ANYI Gansu (怀安驿);;;102.447502;38.071388;Y;MDYZK;
courier;723;ROUYUANYI Gansu (柔远驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16483;;102.283485;38.132576;Y;MDYZK;
courier;724;ZHENJINGYI Gansu (真景驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_217;;101.969124;38.246647;Y;MDYZK;
courier;725;SHUIQUAN'ERYI Gansu (水泉儿驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150735;;101.650087;38.374939;Y;MDYZK;
courier;726;SHIXIAKOUYI Gansu (石峡口驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150665;;101.410750;38.507881;Y;MDYZK;
courier;727;SHANDANYI Gansu (山丹驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_218;;101.087959;38.781105;Y;MDYZK;
courier;728;RENSHOUYI Gansu (仁寿驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16824;;100.678802;38.886616;Y;MDYZK;
courier;729;GANZHOUWEI Gansu (甘州卫);http://maps.cga.harvard.edu/tgaz/placename/hvd_216;;100.449921;38.933113;N;MDYZK;
courier;730;GAOTAISUO Gansu (高台所);http://maps.cga.harvard.edu/tgaz/placename/hvd_214;;99.820282;39.381218;N;MDYZK;
courier;731;ZHENYUANYI Gansu (镇远驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150615;;99.527245;39.759588;Y;MDYZK;
courier;732;SUZHOUWEI Gansu (肃州卫);;;98.511358;39.754409;N;MDYZK;
courier;733;JIAYUGUANYI Gansu (嘉峪关驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_150549;;98.219729;39.811253;Y;MDYZK;
courier;734;JIANZHONGYI Shaanxi (建忠驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_79781;;108.921400;34.617800;L;MDYZK;
courier;735;SHUNYIYI Shaanxi (顺义驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_942;;108.971466;34.913269;Y;MDYZK;
courier;736;ZHAIDAOYI Shaanxi (翟道驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_944;;109.263817;35.589474;N;MDYZK;
courier;737;YUNYANGYI Shaanxi (云阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_70232;;109.113106;35.397278;Y;MDYZK;
courier;738;FUZHOUYI Shaanxi (富州驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_70233;;109.367164;35.995628;B;PA_1903;
courier;739;FU'ANYI Shaanxi (抚安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_70238;;109.344574;36.278625;N;MDYZK;
courier;740;JINMINGYI Shaanxi (金明驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_70361;;109.469910;36.591808;Y;MDYZK;
courier;741;GANGUYI Shaanxi (干谷驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_19826;;109.811584;36.712799;Y;MDYZK;
courier;742;WEN'ANYI Shaanxi (文安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_19935;;110.065598;36.874840;Y;MDYZK;
courier;743;QINGJIANYI Shaanxi (青涧);http://maps.cga.harvard.edu/tgaz/placename/hvd_70272;;110.125702;37.096619;N;MDYZK;
courier;744;SHIZUICHAYI Shaanxi (石嘴岔驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_19813;;110.156433;37.313522;N;MDYZK;
courier;745;QINGYANGYI Shaanxi (青阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_70269;;110.253900;37.499700;N;MDYZK;
courier;746;ZHANGCUNYI Shaanxi (张村驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_19980;;109.135811;35.887196;Y;MDYZK;
courier;747;LONGYIZHENYI Shaanxi (隆益镇驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_19968;;109.006607;35.958126;N;MDYZK;
courier;748;SHAOZHUANGYI Gansu (邵庄驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152025;;108.677402;36.120259;Y;MDYZK;
courier;749;SONGZHUANGYI Gansu (宋庄驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152028;;108.327068;36.082017;Y;MDYZK;
courier;750;PENGYUANYI Gansu (彭原驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_249;;107.930466;35.501427;Y;MDYZK;
courier;751;HUACHIYI Gansu (华池驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152013;;108.019012;35.817829;Y;MDYZK;
courier;752;HONGHUAYI Gansu (弘化驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_233;;107.876022;36.005165;Y;MDYZK;
courier;753;LINGYI Gansu (灵驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16642;;107.640274;36.217220;Y;MDYZK;
courier;754;QUZIYI Gansu (曲子驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_152036;;107.519165;36.293037;Y;MDYZK;
courier;755;LINGWUYI Gansu (灵武驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_234;;107.304321;36.573410;Y;MDYZK;
courier;756;WEIZHOUSUO Ningxia (韦州所);http://maps.cga.harvard.edu/tgaz/placename/hvd_152667;;106.478569;37.278038;N;MDYZK;
courier;757;SHIGOUYI Ningxia (石沟驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16576;;106.445259;37.715221;N;PA_1903;
courier;758;LINGZHOUSUO Ningxia (灵州所);http://maps.cga.harvard.edu/tgaz/placename/hvd_70564;;106.328140;38.088886;N;MDYZK;
courier;759;YINCHUANYI Shaanxi (银川驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1747;;110.183258;37.760258;Y;MDYZK;
courier;760;YUHEYI Shaanxi (鱼河驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_133297;;109.848999;37.988621;Y;MDYZK;
courier;761;YULINYI Shaanxi (榆林驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_19802;;109.819168;37.980278;Y;MDYZK;
courier;762;YULINWEI Shaanxi (榆林卫);http://maps.cga.harvard.edu/tgaz/placename/hvd_121393;;109.753868;38.294708;Y;MDYZK;
courier;763;GAOJIABAO Shaanxi (高家堡);http://maps.cga.harvard.edu/tgaz/placename/hvd_133024;;110.294067;38.554996;Y;MDYZK;
courier;764;BAILINBAO Shaanxi (柏林堡);http://maps.cga.harvard.edu/tgaz/placename/hvd_133025;;110.325404;38.738793;Y;MDYZK;
courier;765;ZHENQIANGBAO Shaanxi (镇羌所);http://maps.cga.harvard.edu/tgaz/placename/hvd_133022;;110.717293;39.070564;Y;MDYZK;
courier;766;BAODEZHOU Shaanxi (保德州);http://maps.cga.harvard.edu/tgaz/placename/hvd_910;;111.074570;39.032143;Y;MDYZK;
courier;767;NINGXIAWEI Ningxia (宁夏卫);http://maps.cga.harvard.edu/tgaz/placename/hvd_220;;106.273972;38.466972;Y;MDYZK;
courier;768;LIUDIANYI Hubei (流店驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_656;;111.501000;30.296000;Y;MDYZK;
courier;769;FENGXIYI Hubei (凤栖驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_663;;111.287125;30.704227;Y;MDYZK;
courier;770;HUANGNIUYI Hubei (黄牛驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_18482;;111.069206;30.833220;Y;MDYZK;
courier;771;JIANPINGYI Hubei (建平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_634;;110.694160;30.999617;Y;MDYZK;
courier;772;BASHANYI Hubei (巴山驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_636;;110.404533;31.030022;N;MDYZK;
courier;773;GAOTANGYI Chongqing (高塘驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1215;;109.888863;31.081345;Y;MDYZK;
courier;774;YONGNINGYI Chongqing (永宁驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1216;;109.524750;31.054707;Y;MDYZK;
courier;775;NANTUOYI Chongqing (南陀驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_162736;;109.458934;30.995219;Y;MDYZK;
courier;776;WUFENGYI Chongqing (五峰驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1254;;108.891495;30.966854;Y;MDYZK;
courier;777;BAYANGYI Chongqing (巴阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_21341;;109.160904;30.990654;Y;MDYZK;
courier;778;JIXIANYI Chongqing (集贤驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1253;;108.373596;30.812864;Y;MDYZK;
courier;779;FENSHUIYI Chongqing (分水驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_162801;;108.083336;30.716667;Y;MDYZK;
courier;780;LONGXIYI Chongqing (龙溪驿);;;107.676734;30.662487;Y;MDYZK;
courier;781;TAIPINGYI Sichuan (太平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1251;;107.204842;30.738197;Y;MDYZK;
courier;782;QUXIAN Sichuan (渠县);http://maps.cga.harvard.edu/tgaz/placename/hvd_1249;;106.962242;30.844326;Y;MDYZK;
courier;783;GUANG'ANZHOU Sichuan (广安州);http://maps.cga.harvard.edu/tgaz/placename/hvd_1247;;106.631752;30.474428;Y;MDYZK;
courier;784;PANLONGYI Chongqing (盘龙驿);;;106.550003;30.250000;Y;MDYZK;
courier;785;TUTUOYI Chongqing (土陀驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165832;;106.501282;29.791927;Y;MDYZK;
courier;786;WEISHUIYI Shaanxi (渭水驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_931;;108.709946;34.339054;Y;MDYZK;
courier;787;QIYANGYI Shaanxi (岐阳驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_951;;107.385918;34.522518;Y;MDYZK;
courier;788;LONGZHOUYI Shaanxi (陇州驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_981;;106.852959;34.891407;Y;MDYZK;
courier;789;QINGSHUIYI Gansu (清水);http://maps.cga.harvard.edu/tgaz/placename/hvd_262;;106.136581;34.746304;N;MDYZK;
courier;790;QINZHOU Gansu (秦州);http://maps.cga.harvard.edu/tgaz/placename/hvd_16780;;105.376755;34.637745;N;MDYZK;
courier;791;NINGYUANYI Gansu (宁远);http://maps.cga.harvard.edu/tgaz/placename/hvd_256;;104.885292;34.720016;N;MDYZK;
courier;792;TONG’ANYI Gansu (通安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_239;;104.635605;35.007137;N;MDYZK;
courier;793;DONGHEQIAOYI Shaanxi (东河桥驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_133144;;106.946062;34.234486;Y;MDYZK;
courier;794;SONGLINYI Shaanxi (松林驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_133215;;106.512787;33.918312;Y;MDYZK;
courier;795;LINHONGGUANYI Gansu (临红关驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16801;;104.938194;33.064072;Y;MDYZK;
courier;796;PINGLUOYI Gansu (平落驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16800;;105.412056;33.557289;Y;MDYZK;
courier;797;HUISHANYI Gansu (徽山驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_265;;106.086670;33.777554;Y;MDYZK;
courier;798;HUANGHUAYI Gansu (黄花驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_264;;106.298553;33.909630;Y;MDYZK;
courier;799;SHAZEIQIAOYI Gansu (杀贼桥驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_151757;;104.498474;33.692791;N;MDYZK;
courier;800;JIEZHOU Gansu (阶州);http://maps.cga.harvard.edu/tgaz/placename/hvd_70915;;104.913358;33.394630;Y;MDYZK;
courier;801;DANGCHANGYI Gansu (宕昌驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_16793;;104.395683;34.050892;Y;MDYZK;
courier;802;MINSHANYI Gansu (岷山驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_257;;104.030251;34.436455;Y;MDYZK;
courier;803;JIUDIANYI Gansu (酒店子驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_151271;;104.148955;34.701915;Y;MDYZK;
courier;805;ZHUODANYI Gansu (桌旦驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_255;;104.472138;34.850636;L;MDYZK;
courier;806;QINGJIAYI Gansu (青家驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_151310;;105.434918;35.702480;Y;MDYZK;
courier;807;XIGONGYI Gansu (西巩驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_151222;;104.846504;35.658009;Y;MDYZK;
courier;808;TONG'ANYI Gansu (通安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_151150;;104.677536;35.300167;Y;MDYZK;
courier;809;MADAOYI Shaanxi (马道驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_959;;106.927345;33.619236;Y;MDYZK;
courier;810;SHUNZHENGYI Shaanxi (顺政驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1728;;106.621712;33.151005;Y;MDYZK;
courier;811;JINNIUYI Shaanxi (金牛驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_132142;;106.381650;33.074981;Y;MDYZK;
courier;812;YANGPINGYI Shaanxi (阳平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_20030;;106.291878;33.043064;Y;MDYZK;
courier;813;HUANGBAYI Shaanxi (黄坝驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_972;;106.255309;32.819333;Y;MDYZK;
courier;814;SHENXUANYI Sichuan (神宣驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163577;;105.967221;32.670537;Y;MDYZK;
courier;815;CHAOTIANYI Sichuan (朝天驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163571;;105.892380;32.629005;Y;MDYZK;
courier;816;SHAHEYI Sichuan (沙河驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163572;;105.852608;32.548527;Y;MDYZK;
courier;817;BAILINYI Sichuan (柏林驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163589;;105.878792;32.093100;Y;MDYZK;
courier;818;LONGTANYI Sichuan (龙潭驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163588;;105.850066;32.318443;Y;MDYZK;
courier;819;LIUBIANYI Sichuan (柳边驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163561;;105.719035;31.373318;Y;MDYZK;
courier;820;FUCUNYI Sichuan (富村驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165975;;105.542372;31.314594;N;MDYZK;
courier;821;YUNXIYI Sichuan (云谿驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1203;;105.376114;31.229305;Y;MDYZK;
courier;822;QIULINYI Sichuan (秋林驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_21617;;105.243111;31.146027;Y;MDYZK;
courier;823;XIPINGYI Sichuan (西平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163883;;104.778015;32.040749;Y;MDYZK;
courier;824;XIAOXIYI Sichuan (小谿驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163890;;104.772395;32.280071;Y;MDYZK;
courier;825;GUCHENGYI Sichuan (古城驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163880;;104.633758;32.385517;Y;MDYZK;
courier;827;SHUIJINYI Sichuan (水进驿);;;104.220581;32.498642;N;MDYZK;
courier;828;XIAOHEYI Sichuan (小河驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163987;;104.153397;32.596974;Y;MDYZK;
courier;829;SANSHEYI Sichuan (三舍驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_35770;;103.899717;32.790052;Y;MDYZK;
courier;830;JIANNINGYI Sichuan (建宁驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164006;;104.875994;31.077287;Y;MDYZK;
courier;831;GUDIANYI Sichuan (古店驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164063;;104.499779;30.998730;Y;MDYZK;
courier;832;TAIPINGYI Sichuan (太平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165918;;103.499463;31.146370;Y;MDYZK;
courier;833;ZHENPINGYI Sichuan (镇平驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163963;;103.769798;32.234016;Y;MDYZK;
courier;834;LAIDAYI Sichuan (来达驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_166107;;103.681000;32.043175;Y;MDYZK;
courier;835;CHANGNINGYI Sichuan (长宁驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165904;;103.780584;31.784892;Y;MDYZK;
courier;836;GUIHUAYI Sichuan (归化驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_163988;;103.626694;32.567978;Y;MDYZK;
courier;837;MUMAYI Sichuan (木马驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165096;;104.066666;30.500000;Y;MDYZK;
courier;838;BAIZHANGYI Sichuan (百丈驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_167088;;103.257194;30.190763;Y;MDYZK;
courier;839;XILONGYI Sichuan (谿龙驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_166361;;102.182885;28.131183;Y;MDYZK;
courier;840;LUMAYI Sichuan (禄马驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_166365;;102.207599;27.720612;Y;MDYZK;
courier;841;LUODONGYI Sichuan (罗东驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164251;;104.430573;28.637812;Y;MDYZK;
courier;842;NIXIYI Sichuan (泥溪驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1294;;104.161314;28.656731;Y;MDYZK;
courier;843;MANYISI Sichuan (曼彝司);http://maps.cga.harvard.edu/tgaz/placename/hvd_164453;;103.906244;28.741230;Y;MDYZK;
courier;844;TONGYOUYI Sichuan (通邮驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164595;;105.350438;28.580929;Y;MDYZK;
courier;845;JIANGMENYI Sichuan (江门驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164485;;105.328323;28.459982;Y;MDYZK;
courier;846;YONG'ANYI Sichuan (永安驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164487;;105.368881;28.384291;Y;MDYZK;
courier;847;CHISHUIWEI Sichuan (赤水驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164507;;105.580269;27.729265;N;MDYZK;
courier;848;MONIYI Sichuan (摩泥驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164508;;105.594856;27.847624;Y;MDYZK;
courier;849;PUSHIYI Sichuan (普市驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_164509;;105.558022;27.927679;Y;MDYZK;
courier;850;YONG'ANYI Sichuan (永安驿);;;105.469381;28.064636;Y;MDYZK;
courier;851;BIJIEYI Guizhou (毕节驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_466;;105.284004;27.308081;N;MDYZK;
courier;852;ZHOUNIYI Guizhou (周尼驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_162386;;104.986679;27.194785;Y;MDYZK;
courier;853;HEIZHANGYI Guizhou (赫章驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_162326;;104.722077;27.127472;B;PA_1903;
courier;854;WADIANYI Guizhou (瓦甸驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_162330;;104.506228;27.039042;L;MDYZK;
courier;855;ZAICHENGYI Guizhou (在城驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_482;;104.289833;26.860271;L;MDYZK;
courier;856;WUSAYI Guizhou (乌撒驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_162307;;104.013702;26.747974;L;MDYZK;
courier;857;PUDEGUIYI Guizhou (普德归驿);;;103.883331;26.533333;L;MDYZK;
courier;858;NANJINYI Sichuan (南津驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_21393;;104.692558;30.035488;Y;MDYZK;
courier;859;BAISHAZHENYI Chongqing (白沙镇驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165430;;106.131142;29.058123;Y;MDYZK;
courier;860;NIUNAOYI Chongqing (牛脑驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165427;;105.895943;28.920595;Y;MDYZK;
courier;861;LISHIYI Chongqing (立市驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_165425;;105.949989;29.048960;Y;MDYZK;
courier;862;JIANGJINYI Chongqing (江津驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_1274;;106.252960;29.281507;Y;MDYZK;
courier;863;KUANGLUYI Jiangxi (匡庐驿);http://maps.cga.harvard.edu/tgaz/placename/hvd_785;;116.041122;29.453486;Y;MDYZK;
